"Product Name","Product SKU","Template Name","Option Type","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order","Tooltip Image","Tooltip Image Type","Base Image","Base Image Type","Images Data",mageworx_option_type_id
,,,drop_down,,52890,312524,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448398"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97793bdc-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312525,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448399"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",9779cb2a-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312526,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448400"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977a5e65-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312527,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""448401"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977af9aa-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312528,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""448402"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977b82b8-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312529,"Purple (100% wool)",60.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""448403"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977c12b1-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312530,"Rose (100% wool)",60.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""448404"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977ca5cc-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312531,"Blue (100% wool)",60.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""448405"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977d3684-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312532,"Emerald (100% wool)",60.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""448406"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977dbf10-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312533,"Green (100% wool)",60.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""448407"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977e5267-4590-11e8-af31-0219d58c2290
,,,drop_down,,52890,312534,"Orange (100% wool)",60.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""448408"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",977eb524-4590-11e8-af31-0219d58c2290
"Scotia dining armchair",yt-001309-1,,drop_down,"Select a color:",52891,312535,"Black (corrected)",200.0000,fixed,YTC015,0.00,0,0.00,,0,1,/y/t/ytc015-black-corrected-soft.jpg,image,/y/t/ytc015-black-corrected-soft.jpg,image,"[{""value"":""/y/t/ytc015-black-corrected-soft.jpg"",""option_type_image_id"":""448409"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",979e3582-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312536,"Cream (corrected)",200.0000,fixed,YTC014,0.00,0,0.00,,0,1,/y/t/ytc014-cream-corrected-soft.jpg,image,/y/t/ytc014-cream-corrected-soft.jpg,image,"[{""value"":""/y/t/ytc014-cream-corrected-soft.jpg"",""option_type_image_id"":""448410"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",979ebb57-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312537,"Black (aniline)",300.0000,fixed,YTA007,0.00,0,0.00,,0,1,/y/t/yta007-black-aniline-soft.jpg,image,/y/t/yta007-black-aniline-soft.jpg,image,"[{""value"":""/y/t/yta007-black-aniline-soft.jpg"",""option_type_image_id"":""448411"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",979f3b4b-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312538,"Pure white (aniline)",300.0000,fixed,YTA008,0.00,0,0.00,,0,1,/y/t/yta008-pure-white-aniline-soft.jpg,image,/y/t/yta008-pure-white-aniline-soft.jpg,image,"[{""value"":""/y/t/yta008-pure-white-aniline-soft.jpg"",""option_type_image_id"":""448412"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",979fae56-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312539,"Cream (aniline)",300.0000,fixed,YTA022,0.00,0,0.00,,0,1,/y/t/yta022-cream-aniline-soft.jpg,image,/y/t/yta022-cream-aniline-soft.jpg,image,"[{""value"":""/y/t/yta022-cream-aniline-soft.jpg"",""option_type_image_id"":""448413"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97a03e7b-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312540,"White (aniline)",300.0000,fixed,WYA023,0.00,0,0.00,,0,1,/y/t/yta023-white-aniline-soft.jpg,image,/y/t/yta023-white-aniline-soft.jpg,image,"[{""value"":""/y/t/yta023-white-aniline-soft.jpg"",""option_type_image_id"":""448414"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97a0c7a8-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312541,"Camel (aniline)",300.0000,fixed,YTA024,0.00,0,0.00,,0,1,/y/t/yta024-camel-aniline-soft.jpg,image,/y/t/yta024-camel-aniline-soft.jpg,image,"[{""value"":""/y/t/yta024-camel-aniline-soft.jpg"",""option_type_image_id"":""448415"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97a14e3d-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312542,"Red (aniline)",300.0000,fixed,YTA016,0.00,0,0.00,,0,1,/y/t/yta016-red-aniline-soft.jpg,image,/y/t/yta016-red-aniline-soft.jpg,image,"[{""value"":""/y/t/yta016-red-aniline-soft.jpg"",""option_type_image_id"":""448416"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97a1df20-4590-11e8-af31-0219d58c2290
,,,drop_down,,52891,312543,"Coffee (aniline)",300.0000,fixed,YTA017,0.00,0,0.00,,0,1,/y/t/yta017-coffee-aniline-soft.jpg,image,/y/t/yta017-coffee-aniline-soft.jpg,image,"[{""value"":""/y/t/yta017-coffee-aniline-soft.jpg"",""option_type_image_id"":""448417"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97a26c93-4590-11e8-af31-0219d58c2290
"Scotia dining armchair",yt-001309-1,,drop_down,"Select a color",52892,312544,"Tan (antique grain)",450.0000,fixed,YTW009,0.00,0,0.00,,0,1,/y/t/ytw009-tan-anitque-waxy.jpg,image,/y/t/ytw009-tan-anitque-waxy.jpg,image,"[{""value"":""/y/t/ytw009-tan-anitque-waxy.jpg"",""option_type_image_id"":""448418"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bab546-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312545,"Dark tan (antique grain)",450.0000,fixed,YTW010,0.00,0,0.00,,0,1,/y/t/ytw010-dark-tan-antique-waxy.jpg,image,/y/t/ytw010-dark-tan-antique-waxy.jpg,image,"[{""value"":""/y/t/ytw010-dark-tan-antique-waxy.jpg"",""option_type_image_id"":""448419"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bb3995-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312546,"Caramel (antique grain)",450.0000,fixed,YTW019,0.00,0,0.00,,0,1,/y/t/ytw019-caramel-waxy-antique.jpg,image,/y/t/ytw019-caramel-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw019-caramel-waxy-antique.jpg"",""option_type_image_id"":""448420"",""title_text"":"""",""sort_order"":""2"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bbca02-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312547,"Dark burgundy (antique grain)",450.0000,fixed,YTW020,0.00,0,0.00,,0,1,/y/t/ytw020-dark-burgundy-waxy-antique.jpg,image,/y/t/ytw020-dark-burgundy-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw020-dark-burgundy-waxy-antique.jpg"",""option_type_image_id"":""448421"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bc5672-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312548,"Olive green (antique grain)",450.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw021-olive-green-waxy-antique.jpg,image,/y/t/ytw021-olive-green-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw021-olive-green-waxy-antique.jpg"",""option_type_image_id"":""448422"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bcdfcb-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312549,"Light grey (smooth grain)",450.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw018-light-grey-waxy-smooth.jpg"",""option_type_image_id"":""448423"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bd6d99-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312550,"Dark brown (smooth grain)",450.0000,fixed,YTW081,0.00,0,0.00,,0,1,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw081-dark-brown-waxy-smooth.jpg"",""option_type_image_id"":""448424"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97bdf56c-4590-11e8-af31-0219d58c2290
,,,drop_down,,52892,312551,"Dark grey (smooth grain)",450.0000,fixed,YTW082,0.00,0,0.00,,0,1,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw082-dark-grey-waxy-smooth.jpg"",""option_type_image_id"":""448425"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",97be879e-4590-11e8-af31-0219d58c2290
"Scotia dining armchair",yt-001309-1,,checkbox,"I have my own material/leather (COM/COL)",52893,312552,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,97d50346-4590-11e8-af31-0219d58c2290
"Scotia dining armchair",yt-001309-1,,checkbox,"Need It Faster? Rush Delivery Available.",52894,312553,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,97d91c7e-4590-11e8-af31-0219d58c2290
"Tusten armchair",yt-001314,,drop_down,"Select a color",73875,428870,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""460398"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eaff4940-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428871,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""460399"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eaffd1a6-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428872,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""460400"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb005cf5-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428873,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""460401"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb012163-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428874,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""460402"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb01b0b9-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428875,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""460403"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb023dc6-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428876,"Purple (100% wool)",170.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""460404"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb02cdc6-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428877,"Rose (100% wool)",170.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""460405"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb03511d-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428878,"Blue (100% wool)",170.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""460406"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb03dea6-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428879,"Emerald (100% wool)",170.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""460407"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb046c78-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428880,"Green (100% wool)",170.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""460408"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb04f6c1-4593-11e8-af31-0219d58c2290
,,,drop_down,,73875,428881,"Orange (100% wool)",170.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""460409"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",eb055cd0-4593-11e8-af31-0219d58c2290
"Sandlake 20in round tulip marble side table",nj-000220,,drop_down,"Select table base color:",74011,429321,Black,0.0000,fixed,,0.00,0,0.00,,1,1,/b/l/black_8.jpg,image,/b/l/black_8.jpg,image,"[{""value"":""/b/l/black_8.jpg"",""option_type_image_id"":""460784"",""title_text"":"""",""sort_order"":""2"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5fb9531d-4b53-11e8-af31-0219d58c2290
,,,drop_down,,74011,429322,White,0.0000,fixed,,0.00,0,0.00,,1,1,/w/h/white_5.jpg,image,/w/h/white_5.jpg,image,"[{""value"":""/w/h/white_5.jpg"",""option_type_image_id"":""460785"",""title_text"":"""",""sort_order"":""2"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",5fba1dcc-4b53-11e8-af31-0219d58c2290
